Combination_ID	CADD1	CADD2	CADD3	CADD4	Biol_Dist	ISPP_AR_A	ISPP_AR_B	ISPP_AD_A	ISPP_AD_B	ISPP_XL_A	ISPP_XL_B	HIPred_A	HIPred_B	dn_ds_A	dn_ds_B	BP_similarity	MF_similarity	Mentha_dist	KG_dist	Coexpression
testneg_9094	1.29	-3	0.84	-3	10.229	0.006	0.066	0.025	0.03	-0.5	-0.5	0.187	0.652	0.588	0.497	0.013	0.006	34.046	1.5	-1.61
testneg_9095	1.926	-3	1.213	-3	None	0.044	0.072	0.047	0.016	-0.5	-0.5	0.27	0.473	0.328	0.218	0.039	None	78.409	1.0	-0.196
testneg_9096	1.057	-3	2.186	-3	None	0.019	0.015	0.0	0.088	-0.5	-0.5	0.663	0.789	0.146	0.263	0.0	0.0	66.335	1.0	None
testneg_9097	3.354	-3	-0.598	-3	None	0.009	0.071	0.01	0.135	-0.5	-0.5	0.29	0.736	0.449	0.265	0.018	0.0	42.497	1.5	-0.281
testneg_9098	-0.223	-3	2.481	-3	None	0.709	None	0.025	None	-0.5	-0.5	0.146	None	0.329	None	None	None	None	None	None
testneg_9099	0.693	-3	0.018	-3	10.833	0.029	0.019	0.044	0.008	-0.5	-0.5	0.47	0.342	0.416	0.366	0.016	0.582	17.876	1.0	None
testneg_9100	0.376	-3	0.968	-3	25.125	0.038	0.0	0.0	0.0	-0.5	-0.5	0.411	0.285	0.485	0.387	0.002	0.726	28.262	1.0	None
testneg_9101	-0.481	-3	-1.465	-3	None	0.017	0.0	0.036	0.0	-0.5	-0.5	0.282	0.123	0.166	0.837	0.008	None	71.194	1.333	None
testneg_9102	3.16	-3	0.145	-3	29.383	0.019	0.0	0.006	0.013	-0.5	-0.5	0.233	0.527	0.651	0.315	0.003	0.016	21.462	1.5	-0.386
testneg_9103	1.025	0.193	2.244	-3	13.314	0.006	0.017	0.013	0.013	-0.5	-0.5	0.254	0.554	0.141	0.267	None	0.0	51.519	1.5	0.585
testneg_9104	0.94	-0.86	0.97	-3	8.605	0.008	0.052	0.758	0.019	-0.5	-0.5	0.825	0.554	0.213	0.117	0.007	0.537	17.72	1.0	1.155
testneg_9105	0.681	-3	0.303	-3	None	0.016	0.034	0.01	0.034	-0.5	-0.5	0.552	0.67	0.439	0.24	0.0	0.558	None	1.0	1.302
testneg_9106	-0.07	-3	0.034	-3	19.444	0.0	0.013	0.82	0.025	-0.5	-0.5	0.739	0.728	0.512	0.168	0.054	0.513	28.445	1.0	-0.47
testneg_9107	0.013	-3	-0.272	-3	27.234	0.0	0.0	0.006	0.0	-0.5	-0.5	0.542	0.21	0.333	0.305	0.002	0.891	25.591	1.0	-1.61
testneg_9108	-0.27	-0.596	-0.248	-3	18.333	0.013	0.025	0.038	0.0	-0.5	-0.5	0.662	0.112	0.189	0.51	0.011	0.0	None	1.5	None
testneg_9109	1.129	-3	0.333	-3	None	0.035	0.0	0.031	0.0	-0.5	-0.5	0.131	None	0.548	1.07	None	None	None	None	None
testneg_9110	1.461	-3	1.461	0.959	23.688	0.075	0.026	0.015	0.028	-0.5	-0.5	0.168	0.239	0.39	0.244	0.027	0.646	25.928	1.0	None
testneg_9111	0.551	-3	0.373	-3	None	0.038	0.091	0.027	0.019	-0.5	-0.5	0.492	0.19	0.242	0.58	0.0	0.091	None	1.5	2.357
testneg_9112	1.645	-3	0.678	-3	11.067	0.023	0.042	0.0	0.033	-0.5	-0.5	0.414	0.654	0.16	0.088	0.01	0.043	27.964	1.0	-0.639
testneg_9113	0.902	-3	-0.063	-3	26.54	0.006	0.733	0.055	0.021	-0.5	-0.5	0.697	0.528	0.2	0.15	0.001	0.003	48.154	1.5	0.078
testneg_9114	0.776	-3	0.088	-3	27.947	0.12	0.126	0.065	0.035	-0.5	-0.5	0.614	0.133	0.282	0.511	0.017	0.382	104.25	1.0	-0.344
testneg_9115	0.499	-3	2.809	-3	10.0	0.032	0.059	0.077	0.035	-0.5	-0.5	0.825	0.708	0.267	0.277	0.144	0.487	25.189	1.0	-0.66
testneg_9116	0.413	-3	-0.708	-3	16.633	0.013	0.013	0.021	0.0	-0.5	-0.5	0.831	0.123	0.154	0.665	0.054	0.603	28.35	1.0	-0.703
testneg_9117	0.535	-3	2.9	-3	20.741	0.034	0.103	0.02	0.018	-0.5	-0.5	0.685	0.35	0.052	0.26	0.004	0.011	44.5	1.333	0.521
testneg_9118	-0.081	-3	-0.486	-3	None	0.616	0.032	0.018	0.008	-0.5	-0.5	0.414	0.306	0.354	0.471	0.005	None	41.703	1.0	4.088
testneg_9119	1.126	-3	2.737	-3	None	0.013	0.095	0.006	0.016	-0.5	-0.5	0.19	0.112	0.447	0.592	0.0	None	39.154	1.0	-0.681
testneg_9120	0.484	-0.128	1.996	-3	10.417	0.049	0.125	0.013	0.011	-0.5	-0.5	0.54	0.194	0.348	1.221	0.034	0.164	42.93	1.0	None
testneg_9121	0.473	-3	0.511	0.473	None	0.03	0.0	0.006	0.0	-0.5	-0.5	0.112	None	0.431	0.494	0.013	0.007	None	1.5	None
testneg_9122	2.99	-3	1.029	0.254	15.494	0.087	0.052	0.006	0.038	-0.5	-0.5	0.74	0.3	0.375	0.17	0.069	0.725	34.422	1.0	0.711
testneg_9123	0.413	-3	0.266	-3	11.97	0.013	0.012	0.021	0.0	-0.5	-0.5	0.831	0.144	0.154	0.706	0.096	0.631	34.159	1.0	-1.336
testneg_9124	0.602	-3	4.164	-3	10.284	0.773	0.075	0.16	0.006	-0.5	-0.5	0.589	0.231	0.242	0.138	0.018	0.279	41.753	1.0	-0.112
testneg_9125	2.596	-3	6.083	-3	None	0.041	0.025	0.0	0.022	-0.5	-0.5	0.554	0.112	0.249	0.692	0.002	0.376	42.245	1.0	-0.513
testneg_9126	0.524	-3	0.385	-3	None	0.01	0.023	0.0	0.051	-0.5	-0.5	0.387	0.309	0.376	0.713	0.003	0.691	47.718	1.0	None
testneg_9127	3.204	-3	3.634	1.898	18.889	0.051	0.806	0.0	0.05	-0.5	-0.5	0.736	0.27	0.065	0.284	0.028	0.854	25.633	1.0	None
testneg_9128	2.554	-3	0.846	-3	29.07	0.0	0.032	0.019	0.603	-0.5	-0.5	0.112	0.24	0.393	0.241	0.003	0.0	76.007	1.333	None
testneg_9129	1.912	-3	3.535	-3	13.514	0.053	0.607	0.0	0.0	-0.5	-0.5	0.27	None	0.337	0.513	0.0	0.033	None	1.5	-0.281
testneg_9130	3.972	-3	0.238	-3	None	0.75	0.073	0.013	0.006	-0.5	-0.5	0.177	0.689	0.276	0.39	0.001	0.515	34.636	1.0	-1.673
testneg_9131	0.051	-3	0.161	-3	5.694	0.039	0.248	0.06	0.113	-0.5	-0.5	0.783	0.481	0.22	0.805	0.035	0.63	15.692	1.0	-0.365
testneg_9132	2.059	-3	0.162	-3	10.0	0.029	0.703	0.019	0.006	-0.5	-0.5	0.704	0.429	0.26	0.666	0.03	0.003	18.067	1.5	-0.66
testneg_9133	0.602	-3	0.501	-3	20.858	0.045	0.037	0.0	0.006	-0.5	-0.5	0.328	0.593	0.608	0.224	0.112	0.699	26.55	1.0	-0.829
testneg_9134	0.48	-3	0.554	-3	18.333	0.053	0.032	0.037	0.0	-0.5	-0.5	0.591	0.446	0.18	0.325	0.022	0.064	29.73	1.0	-0.618
testneg_9135	0.594	-3	1.834	-3	10.0	0.019	0.023	0.077	0.0	-0.5	-0.5	0.775	0.538	0.218	0.349	0.05	0.0	24.763	1.0	-0.048
testneg_9136	0.687	-3	3.495	-3	10.417	0.557	0.006	0.006	0.0	-0.5	-0.5	0.825	0.146	0.215	0.973	0.003	0.019	None	1.5	None
testneg_9137	2.662	-3	0.068	-3	None	0.038	0.012	0.168	0.013	-0.5	-0.5	0.792	0.715	0.334	0.22	0.001	0.058	23.317	1.5	-0.576
testneg_9138	1.163	-3	0.182	-3	20.278	0.009	0.739	0.017	0.016	-0.5	-0.5	0.789	0.289	0.537	0.057	0.068	0.167	29.407	1.0	1.218
testneg_9139	0.899	-3	2.689	-3	20.0	0.019	0.066	0.675	0.652	-0.5	-0.5	0.462	0.123	0.326	0.439	0.0	0.58	54.907	1.0	None
testneg_9140	1.653	-3	-2.268	-3	12.402	0.101	0.019	0.013	0.006	-0.5	-0.5	0.745	0.169	0.22	0.451	0.034	0.0	22.329	1.0	-2.285
testneg_9141	3.728	0.858	0.244	-3	23.747	0.006	0.0	0.025	0.0	-0.5	-0.5	0.706	0.144	0.201	0.361	None	0.087	32.325	1.5	-0.956
testneg_9142	-0.723	-3	1.986	-3	12.22	0.043	0.087	0.183	0.01	-0.5	-0.5	0.694	0.663	0.278	0.248	0.084	0.695	23.475	1.0	-0.259
testneg_9143	2.743	-3	2.743	-0.608	18.207	0.013	0.006	0.0	0.006	-0.5	-0.5	0.251	0.112	0.42	1.252	None	0.0	98.993	1.333	0.479
testneg_9144	-0.277	-3	0.018	-3	11.875	0.023	0.15	0.032	0.026	-0.5	-0.5	0.575	0.593	0.142	0.226	0.028	0.0	48.522	1.5	0.458
testneg_9145	1.346	1.266	-0.479	-3	20.463	0.099	0.04	0.012	0.006	-0.5	-0.5	0.614	0.112	0.263	0.397	0.0	0.0	58.219	1.5	None
testneg_9146	0.736	-3	0.757	-3	None	0.671	0.031	0.0	0.0	-0.5	-0.5	0.237	0.352	0.64	0.246	0.179	0.556	38.136	1.0	-0.281
testneg_9147	1.331	-3	3.278	-3	12.194	0.067	0.098	0.056	0.059	-0.5	-0.5	0.733	0.17	0.163	0.295	None	None	None	1.0	None
testneg_9148	1.236	-3	0.518	-3	12.292	0.035	0.006	0.0	0.0	-0.5	-0.5	0.523	0.318	0.582	0.699	0.118	0.567	16.29	1.0	-0.808
testneg_9149	0.72	-3	0.9	-3	None	0.075	0.0	0.046	0.0	-0.5	-0.5	0.613	0.172	0.255	0.624	0.026	0.189	None	1.0	0.944
testneg_9150	0.472	-0.048	1.158	-3	11.875	0.115	0.0	0.717	0.019	-0.5	-0.5	0.738	0.495	0.233	0.096	0.168	0.817	35.626	1.0	None
testneg_9151	3.225	-3	2.348	-3	None	0.044	0.0	0.048	0.038	-0.5	-0.5	0.756	0.146	0.056	0.424	0.119	0.033	None	1.0	None
testneg_9152	0.75	-3	0.426	-3	14.122	0.0	0.111	0.006	0.041	-0.5	-0.5	0.426	0.662	0.238	0.057	0.006	0.81	33.796	1.0	-0.428
testneg_9153	-0.359	-0.359	-0.255	-3	10.833	0.071	0.006	0.04	0.0	-0.5	-0.5	0.303	0.161	0.294	0.983	0.042	0.014	22.816	1.0	None
testneg_9154	0.831	-3	1.074	-3	35.893	0.0	0.006	0.026	0.713	-0.5	-0.5	0.28	0.208	0.391	0.298	0.003	0.938	40.788	1.0	None
testneg_9155	0.23	-3	1.458	-3	16.698	0.006	0.073	0.0	0.063	-0.5	-0.5	0.673	0.634	0.271	0.347	0.145	0.0	55.293	1.5	2.21
testneg_9156	0.624	-3	0.13	-3	17.778	0.055	0.697	0.022	0.032	-0.5	-0.5	0.179	0.153	0.709	0.634	0.011	0.0	28.994	1.0	-1.23
testneg_9157	3.852	-3	4.004	-3	23.598	0.708	0.101	0.017	0.038	-0.5	-0.5	0.488	0.542	0.427	0.274	0.043	0.0	28.356	1.5	1.366
testneg_9158	1.809	-3	3.628	-3	36.615	0.054	0.091	0.008	0.013	-0.5	-0.5	0.554	0.497	0.172	0.595	0.002	0.004	30.506	1.5	0.69
testneg_9159	0.806	-3	0.554	-3	17.869	0.089	None	0.027	None	-0.5	-0.5	0.488	None	0.19	None	0.067	0.379	None	None	0.289
testneg_9160	4.284	-3	0.324	-3	None	0.009	0.0	0.039	0.0	-0.5	-0.5	0.786	None	0.057	0.387	None	None	None	1.5	-0.365
testneg_9161	3.041	-3	-0.799	-3	43.166	0.038	0.022	0.022	0.006	-0.5	-0.5	0.181	0.27	0.435	0.75	0.005	None	37.251	1.5	0.542
testneg_9162	-0.545	-3	-0.773	-3	9.229	0.041	0.048	0.154	0.626	-0.5	-0.5	0.785	0.685	0.157	0.069	0.001	0.006	33.065	1.0	0.669
testneg_9163	0.072	-3	0.181	-3	9.683	0.028	0.069	0.092	0.009	-0.5	-0.5	0.563	0.747	0.186	0.267	0.026	None	20.993	2.0	0.205
testneg_9164	0.707	-3	1.598	-3	19.398	0.066	0.032	0.01	0.016	-0.5	-0.5	0.613	0.707	0.205	0.279	0.0	0.023	59.268	1.5	-0.133
testneg_9165	0.642	-3	4.087	-3	12.292	0.022	0.794	0.006	0.0	-0.5	-0.5	0.234	0.224	0.26	0.292	0.012	0.35	60.294	1.0	0.015
testneg_9166	1.106	-3	-0.189	-3	19.959	0.04	0.027	0.124	0.025	-0.5	-0.5	0.74	0.131	0.068	0.232	0.041	0.06	38.791	1.0	-0.344
testneg_9167	0.102	-0.22	0.713	-3	11.25	0.063	0.013	0.098	0.0	-0.5	-0.5	0.463	0.669	0.166	0.283	0.007	0.043	27.794	1.5	-0.386
testneg_9168	0.481	-3	-0.126	-3	11.986	0.063	0.066	0.69	0.088	-0.5	-0.5	0.728	0.328	0.222	0.56	0.056	0.64	16.402	1.0	1.155
testneg_9169	1.259	-3	-0.121	-3	11.911	0.675	0.08	0.0	0.0	-0.5	-0.5	0.64	0.437	0.639	0.168	0.015	0.78	21.462	1.0	-0.281
testneg_9170	0.363	-3	3.084	0.363	None	0.021	0.749	0.0	0.013	-0.5	-0.5	0.237	0.172	0.121	0.37	0.003	1.0	24.622	1.0	-1.083
testneg_9171	2.317	-3	3.824	-3	None	0.019	0.016	0.0	0.0	-0.5	-0.5	0.792	0.238	0.432	0.561	0.017	0.0	None	1.5	None
testneg_9172	0.383	-3	-0.131	-3	27.227	0.0	0.0	0.006	0.0	-0.5	-0.5	0.289	0.112	0.629	0.561	0.019	0.024	60.238	1.0	None
testneg_9173	-0.203	-3	1.562	-3	51.12	0.027	0.063	0.029	0.0	-0.5	-0.5	0.376	0.809	0.672	0.038	0.013	0.263	30.597	1.5	0.838
testneg_9174	0.404	-3	0.419	-3	33.527	0.051	0.093	0.035	0.0	-0.5	-0.5	0.414	0.123	0.272	0.848	0.133	0.211	46.657	1.5	0.521
testneg_9175	0.351	-3	1.792	-3	18.835	0.013	0.139	0.0	0.121	-0.5	-0.5	0.218	0.325	0.548	0.481	0.02	0.95	23.817	1.0	0.12
testneg_9176	2.89	-3	2.89	-0.373	19.527	0.038	0.066	0.0	0.0	-0.5	0.035	0.139	0.384	0.386	0.513	0.0	0.0	71.355	1.333	None
testneg_9177	1.887	-0.331	2.375	-3	10.833	0.081	0.105	0.023	0.025	-0.5	-0.5	0.526	0.816	0.152	0.2	0.055	0.715	28.182	1.0	-1.779
testneg_9178	0.162	-3	4.233	-3	34.414	0.013	0.043	0.0	0.021	-0.5	-0.5	0.786	0.492	0.153	0.383	0.032	0.55	43.252	1.0	-0.407
testneg_9179	0.569	-3	3.429	-3	18.939	0.622	0.035	0.026	0.029	-0.5	-0.5	0.637	0.626	0.133	0.176	0.003	0.779	24.928	1.0	0.479
testneg_9180	3.192	-3	3.071	-3	None	0.063	0.021	0.0	0.013	-0.5	-0.5	0.809	0.17	0.038	0.247	0.0	None	16.949	1.0	None
testneg_9181	-0.319	-3	0.401	-3	None	0.0	0.031	0.0	0.028	0.725	-0.5	0.734	0.251	0.608	0.335	0.135	0.0	None	1.5	0.12
testneg_9182	3.249	-3	0.631	-3	None	0.009	0.0	0.0	0.0	-0.5	-0.5	0.74	None	0.282	0.298	None	None	None	1.5	None
testneg_9183	-0.179	-3	0.174	-0.179	27.357	0.014	0.0	0.042	0.0	-0.5	0.006	0.851	0.187	0.242	0.509	0.003	0.388	None	1.0	0.669
testneg_9184	2.255	-3	-0.522	-3	14.954	0.0	0.041	0.0	0.0	-0.5	-0.5	0.368	0.28	0.352	0.505	0.045	0.0	42.699	1.5	-0.091
testneg_9185	0.295	-3	0.62	0.295	13.763	0.006	0.0	0.631	0.006	-0.5	-0.5	0.711	0.774	0.406	0.154	None	0.842	23.358	1.0	-0.365
testneg_9186	0.731	-3	0.731	0.316	18.302	0.021	0.051	0.028	0.006	-0.5	-0.5	0.792	0.6	0.217	0.209	0.0	0.484	60.411	1.0	None
testneg_9187	2.772	2.772	3.425	2.772	13.231	0.028	0.735	0.027	0.0	-0.5	-0.5	None	0.466	0.326	0.501	0.038	0.186	62.424	1.0	-0.323
testneg_9188	0.551	0.551	3.15	-3	None	0.006	0.073	0.0	0.022	-0.5	-0.5	0.208	0.162	0.394	0.504	0.0	0.952	42.233	1.0	None
testneg_9189	-0.599	-3	1.787	-3	59.297	0.01	0.0	0.006	0.0	-0.5	-0.5	0.774	0.146	0.377	0.29	None	0.0	31.539	1.5	None
testneg_9190	1.1	-3	1.061	-3	21.347	0.109	0.0	0.016	0.0	-0.5	-0.5	0.637	None	0.434	0.372	None	0.851	25.475	1.0	None
testneg_9191	2.073	-3	2.213	-3	11.233	0.006	0.01	0.0	0.0	-0.5	-0.5	0.653	0.153	0.228	0.434	None	None	None	1.333	None
testneg_9192	0.168	0.168	1.826	-3	41.371	0.0	0.065	0.0	0.013	0.018	-0.5	0.144	0.55	0.46	0.198	None	0.0	None	1.5	None
testneg_9193	3.391	-3	0.463	-3	20.278	0.055	0.006	0.022	0.013	-0.5	-0.5	0.179	0.373	0.709	0.25	0.004	0.02	40.009	1.5	-0.217
testneg_9194	3.138	-3	-0.159	-3	11.333	0.064	0.132	0.009	0.011	-0.5	-0.5	0.334	0.466	0.727	0.275	0.003	0.73	16.949	1.0	2.758
testneg_9195	0.222	-3	-0.264	-3	45.065	0.014	0.057	0.013	0.028	-0.5	-0.5	0.663	0.224	0.234	0.472	0.308	0.124	None	1.0	None
testneg_9196	0.554	0.078	3.485	-3	19.939	0.06	0.193	0.009	0.006	-0.5	-0.5	0.554	0.196	0.2	0.557	0.015	0.01	40.805	1.5	-0.85
testneg_9197	3.201	-3	0.094	-3	16.802	0.006	0.012	0.66	0.019	-0.5	-0.5	0.602	0.179	0.172	0.446	None	0.611	40.83	1.0	1.661
testneg_9198	3.972	-3	0.283	-3	41.686	0.046	0.06	0.0	0.059	-0.5	-0.5	0.204	0.239	0.837	0.218	0.156	0.503	59.431	1.0	-0.492
testneg_9199	0.947	0.947	0.289	-3	10.799	0.054	0.028	0.0	0.635	-0.5	-0.5	0.47	0.58	0.745	0.229	None	0.0	94.024	1.5	-0.703
testneg_9200	-0.035	-3	0.537	0.139	None	0.013	0.013	0.013	0.0	-0.5	-0.5	0.27	0.123	0.733	1.126	None	1.0	57.404	1.0	-1.083
testneg_9201	0.839	-3	0.223	-3	31.301	0.006	0.13	0.013	0.013	-0.5	-0.5	0.783	0.289	0.068	0.248	0.014	0.157	None	1.0	-0.618
testneg_9202	4.221	-3	-0.589	-3	None	0.01	0.0	0.0	0.0	-0.5	-0.5	0.395	0.112	0.529	0.924	0.067	0.917	25.408	1.0	None
testneg_9203	0.429	-3	3.371	-3	13.514	0.006	0.0	0.006	0.006	-0.5	-0.5	0.167	0.18	0.66	0.387	0.054	0.01	34.017	3.0	2.948
testneg_9204	3.652	-3	0.89	-3	18.333	0.006	0.057	0.062	0.013	-0.5	-0.5	0.54	0.275	0.196	0.16	None	None	35.203	1.5	None
testneg_9205	0.874	-3	-0.007	-3	9.667	0.088	0.0	0.038	0.0	-0.5	-0.5	0.742	0.706	0.685	0.249	0.101	0.729	24.57	1.0	-0.281
testneg_9206	3.761	0.59	3.392	-3	29.167	0.028	0.661	0.026	0.006	-0.5	-0.5	0.333	None	0.141	0.414	0.002	0.0	54.231	1.0	0.479
testneg_9207	1.241	-3	1.023	0.017	10.407	0.092	0.1	0.028	0.661	-0.5	-0.5	0.851	0.54	0.267	0.219	0.08	0.644	45.284	1.0	0.521
testneg_9208	0.558	-3	1.244	-3	10.833	0.006	0.663	0.013	0.006	-0.5	-0.5	0.753	0.123	0.098	0.623	0.014	0.095	156.308	1.5	None
testneg_9209	1.156	-3	-0.307	-3	4.722	0.719	0.008	0.042	0.0	-0.5	-0.5	0.771	0.296	0.122	0.161	0.024	0.5	57.008	1.0	None
testneg_9210	0.034	-3	0.034	-0.212	None	0.668	0.025	0.0	0.039	-0.5	-0.5	0.64	None	0.386	0.302	None	None	None	1.5	0.416
testneg_9211	2.446	-3	0.968	-3	10.417	0.006	0.032	0.0	0.019	-0.5	-0.5	0.637	0.323	0.115	0.268	0.073	0.19	70.556	1.0	0.564
testneg_9212	3.304	-0.019	2.495	-3	24.444	0.073	0.019	0.068	0.589	-0.5	-0.5	0.554	0.639	0.182	0.114	0.008	0.08	46.824	1.0	-0.555
testneg_9213	0.641	-3	3.314	-0.12	40.678	0.031	0.008	0.031	0.0	-0.5	-0.5	0.254	0.17	0.854	0.392	0.0	0.0	64.367	1.5	None
testneg_9214	-0.278	-3	1.808	-3	11.875	0.006	0.796	0.019	0.014	-0.5	-0.5	0.528	0.414	0.219	0.109	0.089	0.687	17.649	1.0	0.437
testneg_9215	-0.495	-3	1.85	-3	None	0.055	None	0.013	None	-0.5	-0.5	0.352	None	0.184	None	None	None	None	None	None
testneg_9216	0.145	-3	0.318	-3	8.632	0.031	0.039	0.0	0.624	-0.5	-0.5	0.655	0.579	0.186	0.28	0.124	0.408	50.407	1.0	-0.344
testneg_9217	-0.102	-3	0.593	-3	12.292	0.12	0.0	0.075	0.0	-0.5	-0.5	0.623	0.112	0.132	0.496	0.015	0.0	None	1.0	None
testneg_9218	0.415	-3	0.618	-3	14.983	0.023	0.035	0.045	0.0	-0.5	-0.5	0.706	0.251	0.151	0.241	0.0	None	None	1.5	None
testneg_9219	0.114	-3	3.598	-3	None	0.0	0.0	0.0	0.013	-0.5	-0.5	0.112	0.172	0.771	0.53	None	0.024	42.877	1.333	None
testneg_9220	3.563	-3	3.44	-3	26.648	0.144	0.062	0.062	0.0	-0.5	-0.5	0.414	0.123	0.346	0.584	0.008	0.094	38.396	1.5	1.577
testneg_9221	-0.747	-3	6.243	-3	None	0.097	0.013	0.0	0.0	-0.5	-0.5	0.172	None	1.015	0.78	None	None	None	1.0	0.479
testneg_9222	0.827	-3	-0.639	-3	None	0.03	0.0	0.013	0.0	-0.5	-0.5	0.188	0.112	0.564	0.518	0.0	0.447	39.977	1.0	0.247
testneg_9223	-0.027	-3	0.696	0.661	10.833	0.089	0.081	0.023	0.006	-0.5	-0.5	0.251	0.177	0.254	0.223	0.103	0.109	None	1.0	-0.302
testneg_9224	-0.237	-3	-0.016	-3	22.423	0.078	0.0	0.0	0.0	-0.5	-0.5	0.739	0.17	0.153	0.205	None	0.609	47.45	1.0	None
testneg_9225	0.473	-3	2.567	-3	11.245	0.09	0.049	0.031	0.0	-0.5	-0.5	0.825	0.611	0.273	0.145	0.107	0.229	35.726	1.0	None
testneg_9226	1.506	-3	2.885	-3	10.208	0.0	0.0	0.0	0.0	-0.5	-0.5	0.754	0.17	0.639	0.412	0.009	0.005	35.945	1.5	None
testneg_9227	0.101	-3	-0.841	-3	None	0.059	0.025	0.015	0.021	-0.5	-0.5	0.545	0.123	0.309	1.152	0.067	0.0	None	1.0	-0.766
testneg_9228	1.004	-0.772	3.636	-3	None	0.028	0.007	0.0	0.0	-0.5	-0.5	None	None	0.474	0.516	0.022	None	None	1.5	0.015
testneg_9229	1.948	-3	0.257	-3	10.229	0.051	0.054	0.0	0.019	-0.5	-0.5	0.544	0.701	0.299	0.189	0.004	0.445	8.487	1.0	-1.315
testneg_9230	3.122	0.201	1.222	-3	16.698	0.028	0.073	0.0	0.063	-0.5	-0.5	0.221	0.634	0.588	0.347	None	0.942	36.005	1.0	0.289
testneg_9231	0.634	-3	3.56	-3	12.319	0.011	0.801	0.0	0.079	-0.5	-0.5	0.662	0.564	0.317	0.277	0.04	0.881	11.507	1.0	-0.091
testneg_9232	0.986	-3	-0.412	-3	29.167	0.006	0.086	0.013	0.026	-0.5	-0.5	0.285	0.145	0.28	1.002	0.099	0.237	73.499	1.0	-0.217
testneg_9233	3.895	3.895	-0.097	-3	30.458	0.633	0.044	0.022	0.0	-0.5	-0.5	None	0.38	0.148	1.721	0.073	0.0	None	1.5	None
testneg_9234	1.983	-3	0.602	-3	None	0.051	0.033	0.0	0.006	-0.5	-0.5	0.728	0.437	0.237	0.474	0.0	0.0	65.754	1.5	None
testneg_9235	0.726	-3	0.083	-3	None	0.0	0.0	0.0	0.0	-0.5	-0.5	0.704	0.123	0.258	1.308	0.016	0.738	34.808	1.0	-1.23
testneg_9236	0.861	-3	0.738	-3	22.235	0.047	0.13	0.013	0.038	-0.5	-0.5	0.55	0.426	0.259	0.167	0.008	None	34.992	1.5	-0.133
testneg_9237	1.121	-3	-0.061	-3	11.623	0.085	0.057	0.088	0.061	-0.5	-0.5	0.685	None	0.138	0.287	0.007	0.408	22.962	1.0	0.268
testneg_9238	1.313	-3	-0.238	-3	8.515	0.782	0.034	0.0	0.016	-0.5	-0.5	0.144	0.377	0.54	0.427	0.486	0.046	34.264	1.0	-0.956
testneg_9239	2.302	-3	0.405	-3	1.111	0.013	0.006	0.0	0.0	-0.5	-0.5	0.112	0.139	0.512	0.34	1.0	1.0	None	1.0	None
testneg_9240	0.202	-3	-0.386	-3	35.165	0.11	0.108	0.016	0.0	-0.5	-0.5	0.289	0.146	0.701	0.507	0.018	0.467	None	1.0	0.353
testneg_9241	0.937	-3	-0.067	-3	None	0.069	0.017	0.029	0.0	-0.5	-0.5	0.476	0.208	0.113	0.234	0.015	0.002	None	1.5	None
testneg_9242	1.515	-3	1.317	-3	31.25	0.577	0.008	0.019	0.0	-0.5	-0.5	0.485	0.148	0.077	1.018	None	0.781	61.415	1.0	-0.344
testneg_9243	0.236	-3	-1.062	-3	None	0.033	0.075	0.013	0.006	-0.5	-0.5	0.526	0.414	0.669	0.283	0.0	0.034	None	1.5	None
testneg_9244	0.682	-3	3.361	-3	None	0.0	0.085	0.583	0.048	-0.5	-0.5	0.725	0.775	0.206	0.084	0.007	0.065	23.901	1.5	-0.281
testneg_9245	3.141	-3	3.141	1.365	None	0.023	0.0	0.112	0.0	-0.5	-0.5	0.563	0.123	0.078	0.578	None	None	None	None	None
testneg_9246	1.627	-3	0.565	-3	None	0.006	0.0	0.0	0.013	-0.5	-0.5	0.22	0.246	0.81	0.465	0.008	0.862	21.981	1.0	1.471
testneg_9247	2.151	-3	0.046	-3	None	0.023	0.046	0.038	0.796	-0.5	-0.5	0.197	0.238	0.302	0.505	None	None	51.175	1.333	None
testneg_9248	0.571	-3	2.695	-3	17.218	0.058	0.037	0.019	0.0	-0.5	-0.5	0.604	0.469	0.577	0.231	0.089	0.024	None	1.5	-2.37
testneg_9249	-0.115	-3	0.498	-3	19.444	0.696	0.112	0.038	0.072	-0.5	-0.5	0.476	0.783	0.082	0.126	0.031	0.024	30.604	1.0	-0.365
testneg_9250	0.999	-3	0.545	-3	10.417	0.638	0.028	0.045	0.628	-0.5	-0.5	0.685	0.771	0.091	0.092	0.03	0.027	45.859	1.5	-0.323
testneg_9251	-0.064	-3	-0.755	-3	30.255	0.0	0.057	0.006	0.006	-0.5	-0.5	0.425	0.123	0.269	0.42	0.006	0.0	108.699	1.0	None
testneg_9252	0.005	-3	0.648	-3	19.861	0.04	0.712	0.016	0.042	-0.5	-0.5	0.693	0.522	0.515	0.286	0.001	0.581	25.624	1.0	0.606
testneg_9253	3.815	-3	3.815	0.808	19.329	0.029	0.024	0.0	0.016	-0.5	-0.5	0.672	0.319	0.193	0.306	0.001	0.015	64.467	1.333	-1.251
testneg_9254	-0.341	-3	0.858	-3	24.653	0.017	0.0	0.053	0.034	-0.5	-0.5	0.563	0.806	0.275	0.105	0.024	0.159	35.961	1.0	2.336
